id,spkid,full_name,pdes,name,neo,pha,diameter,prefix,q,per,class
dK13H010,1003251,C/2013H1LaSagra,2013 H1,La Sagra,,,,C,2.646960802709414,893123.006686649,COM
dK13H020,1003253,C/2013H2Boattini,2013 H2,Boattini,,,,C,7.498738194619899,,HYP
dK13J020,1003255,P/2013J2McNaught,2013 J2,McNaught,,,,P,2.1478299443668516,5702.206160906726,JFc
dK13J030,1003256,C/2013J3McNaught,2013 J3,McNaught,,,,C,3.9886891713603534,31376351.10556521,COM
dK13J040,1003257,P/2013J4PANSTARRS,2013 J4,PANSTARRS,,,,P,2.287105107905076,6001.492913291546,JFc
dK13J050,1003259,C/2013J5Boattini,2013 J5,Boattini,,,,C,4.904889846551452,220884982.42362416,COM
dK13J060,1003261,C/2013J6Catalina,2013 J6,Catalina,,,,C,2.415722967934432,169122.472934261,COM
dK13K010,1003260,C/2013K1Christensen,2013 K1,Christensen,,,,C,0.9482628852104691,260262.75486107738,COM
dK13L020,1003262,C/2013L2Catalina,2013 L2,Catalina,,,,C,4.872334338440842,,HYP
dK13N030,1003264,P/2013N3PANSTARRS,2013 N3,PANSTARRS,,,,P,3.028868276930484,7399.574349381751,JFc
dK13N040,1003265,C/2013N4Borisov,2013 N4,Borisov,,,,C,1.210405445636784,121625.6783098463,COM
dK13N050,1003268,P/2013N5PANSTARRS,2013 N5,PANSTARRS,,,,P,1.8230540106939241,6477.939347064763,JFc
dK13O020,1003266,P/2013O2PANSTARRS,2013 O2,PANSTARRS,,,,P,2.146007102991251,2732.315930059953,JFc
dK13O030,1003267,C/2013O3McNaught,2013 O3,McNaught,,,,C,3.180103154745083,8565049.522117088,COM
dK13P010,1003269,P/2013P1PANSTARRS,2013 P1,PANSTARRS,,,,P,3.390215236904451,9193.046172668875,JFc
dK13P020,1003270,C/2013P2PANSTARRS,2013 P2,PANSTARRS,,,,C,2.834924765324621,48057077.33024482,COM
dK13P030,1003271,C/2013P3Palomar,2013 P3,Palomar,,,,C,8.646521898833917,,HYP
dK13P040,1003272,C/2013P4PANSTARRS,2013 P4,PANSTARRS,,,,C,5.967051921676486,20736.74273293412,CTc
dK13P67E,1003310,C/2013PE67CatalinaSpacewatch,2013 PE67,Catalina-Spacewatch,,,,C,1.84707243877215,151609.22673443038,COM
dK13R010,1003274,C/2013R1Lovejoy,2013 R1,Lovejoy,,,,C,0.8118256209239426,4274231.120669556,COM
dK13R030,1003275,P/2013R3CatalinaPANSTARRS,2013 R3,Catalina-PANSTARRS,,,,P,2.203581975189854,1929.266934133587,ETc
dK13R03a,1003333,P/2013R3ACatalinaPANSTARRS,2013 R3-A,Catalina-PANSTARRS,,,,P,2.203803570405647,1929.0536037191189,ETc
dK13R03b,1003334,P/2013R3BCatalinaPANSTARRS,2013 R3-B,Catalina-PANSTARRS,,,,P,2.203923330373031,1929.2752150510642,ETc
dK13S010,1003276,C/2013S1Catalina,2013 S1,Catalina,,,,C,2.824254559487127,,HYP
dK13T010,1003277,P/2013T1PANSTARRS,2013 T1,PANSTARRS,,,,P,2.2104791543743847,5191.143938867426,JFc
dK13T020,1003279,P/2013T2Schwartz,2013 T2,Schwartz,,,,P,1.5996224428201882,2282.389239912691,JFc
dK13T05W,1003278,C/2013TW5Spacewatch,2013 TW5,Spacewatch,,,,C,5.8306288309172905,3445915.209367294,JFc
dK13TB7L,1003292,P/2013TL117Lemmon,2013 TL117,Lemmon,Y,,,P,1.117672075476963,2499.460966425729,JFc
dK13U010,1003280,C/2013U1Catalina,2013 U1,Catalina,,,,C,2.418792891316015,15037.910146033608,JFc
dK13U020,1003281,C/2013U2Holvorcem,2013 U2,Holvorcem,,,,C,5.116740344978071,9831383.342475677,JFc
dK13U04Q,1003316,C/2013UQ4Catalina,2013 UQ4,Catalina,,,,C,1.08097486591504,172188.5428627649,COM
dK13U10S,1003283,C/2013US10Catalina,2013 US10,Catalina,,,,C,0.8229695793489036,,HYP
dK13V010,1003284,C/2013V1Boattini,2013 V1,Boattini,,,,C,1.6608462164719182,,HYP
dK13V020,1003285,C/2013V2Borisov,2013 V2,Borisov,,,,C,3.5079233412218733,,HYP
dK13V030,1003286,C/2013V3Nevski,2013 V3,Nevski,,,,C,1.386692685403626,16566.90319117908,HTC
dK13V040,1003287,C/2013V4Catalina,2013 V4,Catalina,,,,C,5.185419649949559,,HYP
dK13V050,1003288,C/2013V5Oukaimeden,2013 V5,Oukaimeden,,,,C,0.6255811113204857,3938793.567964861,COM
dK13W010,1003289,P/2013W1PANSTARRS,2013 W1,PANSTARRS,,,,P,1.4156115689096507,2376.999737332835,JFc
dK13W020,1003290,C/2013W2PANSTARRS,2013 W2,PANSTARRS,,,,C,4.4444396552610215,12339.31859033814,JFc
dK13X010,1003291,C/2013X1PANSTARRS,2013 X1,PANSTARRS,,,,C,1.31423557056104,,HYP
dK13Y020,1003293,C/2013Y2PANSTARRS,2013 Y2,PANSTARRS,,,,C,1.9190860244356107,1191469.470308429,COM
dK13Y46G,1003302,P/2013YG46Spacewatch,2013 YG46,Spacewatch,,,,P,1.8044223206893981,2194.743169475425,JFc
dK14A020,1003294,P/2014A2Hill,2014 A2,Hill,,,,P,2.0746766310876192,5267.594571303952,JFc
dK14A030,1003295,P/2014A3PANSTARRS,2014 A3,PANSTARRS,,,,P,3.5469571208923436,3695.390983397254,JFc
dK14A040,1003296,C/2014A4SONEAR,2014 A4,SONEAR,,,,C,4.1801799890565965,,HYP
dK14A050,1003297,C/2014A5PANSTARRS,2014 A5,PANSTARRS,,,,C,4.79990851288735,686351.9294350995,JFc
dK14A52A,1003303,C/2014AA52Catalina,2014 AA52,Catalina,,,,C,2.00263818423482,,HYP
dK14B010,1003298,C/2014B1Schwartz,2014 B1,Schwartz,,,,C,9.556892086088864,,HYP
dK14C010,1003299,P/2014C1TOTAS,2014 C1,TOTAS,,,,P,1.685708107270315,1939.0413214779119,ETc
dK14C020,1003300,C/2014C2STEREO,2014 C2,STEREO,,,,C,0.5123403803584308,,PAR
dK14C030,1003301,C/2014C3NEOWISE,2014 C3,NEOWISE,,,,C,1.862025569139023,412327.9299116398,COM
dK14E010,1003305,P/2014E1Larson,2014 E1,Larson,,,,P,2.141129691544277,2612.173646606453,JFc
dK14E020,1003306,C/2014E2Jacques,2014 E2,Jacques,,,,C,0.6639172371800959,6596280.064323558,COM
dK14F010,1003307,C/2014F1Hill,2014 F1,Hill,,,,C,3.496379231033544,78360568.63896264,COM
dK14F020,1003308,C/2014F2Tenagra,2014 F2,Tenagra,,,,C,4.314459762432259,659000.1914515028,COM
dK14F030,1003315,C/2014F3SheppardTrujillo,2014 F3,Sheppard-Trujillo,,,,C,5.721675233388113,23540.843799407598,JFc
dK14G010,1003309,C/2014G1PANSTARRS,2014 G1,PANSTARRS,,,,C,5.4685189048047365,10895241.89926092,COM
dK14G030,1003311,C/2014G3PANSTARRS,2014 G3,PANSTARRS,,,,C,4.697977439958807,151784.7401691528,COM
dK14H010,1003312,C/2014H1Christensen,2014 H1,Christensen,,,,C,2.138905799257097,614718.5080308822,COM
dK14HJ5U,1003471,C/2014HU195ValdesTOTAS,2014 HU195,Valdes-TOTAS,,,,C,5.121175084676067,37383.016943753435,JFc
dK14J010,1003313,C/2014J1Catalina,2014 J1,Catalina,,,,C,1.7085087078041208,9272.916092178531,HTC
dK14L020,1003318,P/2014L2NEOWISE,2014 L2,NEOWISE,,,,P,2.234540949390773,5811.4032868990735,JFc
dK14L030,1003319,P/2014L3Hill,2014 L3,Hill,,,,P,1.8539642751748517,8530.656078586511,JFc
dK14L050,1003320,C/2014L5Lemmon,2014 L5,Lemmon,,,,C,6.203169581484716,,HYP
dK14M010,1003321,C/2014M1PANSTARRS,2014 M1,PANSTARRS,,,,C,5.576695076628008,,HYP
dK14M020,1003322,C/2014M2Christensen,2014 M2,Christensen,,,,C,6.908502396458499,11127423.52695951,JFc
dK14M030,1003323,C/2014M3Catalina,2014 M3,Catalina,,,,C,2.4342830535811766,594608.986380339,COM
dK14M040,1003325,P/2014M4PANSTARRS,2014 M4,PANSTARRS,,,,P,2.35144142166575,5120.277966488606,JFc
dK14M04G,1003327,P/2014MG4SpacewatchPANSTARRS,2014 MG4,Spacewatch-PANSTARRS,,,,P,3.713212312396183,4098.732451325201,JFc
dK14N020,1003324,C/2014N2PANSTARRS,2014 N2,PANSTARRS,,,,C,2.18440056529378,119444032.14782558,COM
dK14N030,1003326,C/2014N3NEOWISE,2014 N3,NEOWISE,,,,C,3.8822303673006497,161288228.1852388,COM
dK14O030,1003329,P/2014O3PANSTARRS,2014 O3,PANSTARRS,,,,P,4.6406443588440665,7571.418871444183,JFc
dK14O04E,1003328,C/2014OE4PANSTARRS,2014 OE4,PANSTARRS,,,,C,6.244312352901481,523398778.9506242,COM
dK14Q010,1003330,C/2014Q1PANSTARRS,2014 Q1,PANSTARRS,,,,C,0.3145704399605089,13864263.98851061,COM
dK14Q020,1003331,C/2014Q2Lovejoy,2014 Q2,Lovejoy,,,,C,1.290358015900097,5090805.281342897,COM
dK14Q02U,1003339,C/2014QU2PANSTARRS,2014 QU2,PANSTARRS,,,,C,2.223304748758024,1493678.523288582,COM
dK14Q030,1003332,C/2014Q3Borisov,2014 Q3,Borisov,,,,C,1.6474078201466298,55386.135902276845,HTC
dK14Q060,1003335,C/2014Q6PANSTARRS,2014 Q6,PANSTARRS,,,,C,4.222720246881623,208566700.5564739,COM
dK14R010,1003336,C/2014R1Borisov,2014 R1,Borisov,,,,C,1.34543147253057,877822.669194572,COM
dK14R030,1003337,C/2014R3PANSTARRS,2014 R3,PANSTARRS,,,,C,7.275480240251984,1243011281.6441321,COM
dK14R040,1003338,C/2014R4Gibbs,2014 R4,Gibbs,,,,C,1.817966415396692,65973831.09987873,COM
dK14R050,1003342,P/2014R5LemmonPANSTARRS,2014 R5,Lemmon-PANSTARRS,,,,P,2.3861331965264316,2992.0351817838487,JFc
dK14S010,1003341,C/2014S1PANSTARRS,2014 S1,PANSTARRS,,,,C,8.137304580832456,,HYP
dK14S020,1003343,C/2014S2PANSTARRS,2014 S2,PANSTARRS,,,,C,2.1006426793789057,807893.9896256953,COM
dK14S030,1003345,C/2014S3PANSTARRS,2014 S3,PANSTARRS,,,,C,2.049472855614731,314232.7163623251,COM
dK14T64G,1003357,C/2014TG64Catalina,2014 TG64,Catalina,,,,C,3.239061767026603,20980.3608504434,JFc
dK14U020,1003346,P/2014U2Kowalski,2014 U2,Kowalski,Y,,,P,1.164298274486743,1834.108310971022,JFc
dK14U030,1003347,C/2014U3Kowalski,2014 U3,Kowalski,,,,C,2.5587609257744544,12978976.37735589,COM
dK14U040,1003348,P/2014U4PANSTARRS,2014 U4,PANSTARRS,,,,P,1.8434045569207642,2376.081541386157,JFc
dK14V010,1003349,P/2014V1PANSTARRS,2014 V1,PANSTARRS,,,,P,2.5212851594542385,3510.443248184906,JFc
dK14W010,1003351,P/2014W1PANSTARRS,2014 W1,PANSTARRS,,,,P,2.6621228149426583,3382.76548854049,JFc
dK14W020,1003353,C/2014W2PANSTARRS,2014 W2,PANSTARRS,,,,C,2.6701879187844617,23073466.54633175,COM
dK14W030,1003352,C/2014W3PANSTARRS,2014 W3,PANSTARRS,,,,C,6.0662320766398095,,HYP
dK14W040,1003354,P/2014W4PANSTARRS,2014 W4,PANSTARRS,,,,P,4.2610904894221715,6174.477878767912,JFc
dK14W050,1003355,C/2014W5LemmonPANSTARRS,2014 W5,Lemmon-PANSTARRS,,,,C,2.595751924137879,,PAR
dK14W060,1003356,C/2014W6Catalina,2014 W6,Catalina,,,,C,3.087625113918896,,HYP
dK14W070,1003359,C/2014W7Christensen,2014 W7,Christensen,,,,C,1.4882546041569409,14029.4612872671,HTC
dK14W080,1003358,C/2014W8PANSTARRS,2014 W8,PANSTARRS,,,,C,4.90978779832574,166877074.8296981,JFc
dK14W090,1003360,C/2014W9PANSTARRS,2014 W9,PANSTARRS,,,,C,1.5874553280244468,13630.310704620859,HTC
dK14W100,1003361,C/2014W10PANSTARRS,2014 W10,PANSTARRS,,,,C,7.997318100987367,,PAR
dK14W110,1003362,C/2014W11PANSTARRS,2014 W11,PANSTARRS,,,,C,3.426806780405869,11201.062174271492,JFc
dK14W120,1003363,P/2014W12Gibbs,2014 W12,Gibbs,,,,P,1.6761329724398983,2415.196728645589,JFc
dK14X010,1003364,P/2014X1Elenin,2014 X1,Elenin,,,,P,1.8148785838947168,5718.5034914120215,JFc
dK14X08B,1003366,C/2014XB8PANSTARRS,2014 XB8,PANSTARRS,,,,C,3.0102785994662704,9901549.455971744,COM
dK14Y010,1003365,C/2014Y1PANSTARRS,2014 Y1,PANSTARRS,,,,C,2.240973977854349,,HYP
dK15A010,1003367,C/2015A1PANSTARRS,2015 A1,PANSTARRS,,,,C,1.9955051733266518,32961.9072474824,HTC
dK15A020,1003368,C/2015A2PANSTARRS,2015 A2,PANSTARRS,,,,C,5.034400920550153,,PAR
dK15A030,1003369,P/2015A3PANSTARRS,2015 A3,PANSTARRS,Y,,,P,1.1538572096211421,7652.093457007845,HTC
dK15B010,1003370,P/2015B1PANSTARRS,2015 B1,PANSTARRS,,,,P,5.975667215836307,10995.724489310931,JFc
dK15B020,1003371,C/2015B2PANSTARRS,2015 B2,PANSTARRS,,,,C,3.3696077334058265,,HYP
dK15B040,1003456,P/2015B4LemmonPANSTARRS,2015 B4,Lemmon-PANSTARRS,,,,P,3.7535117968470986,9337.775295837346,JFc
dK15C010,1003372,P/2015C1TOTASGibbs,2015 C1,TOTAS-Gibbs,,,,P,2.8926736183079735,6209.035232128876,JFc
dK15C020,1003385,C/2015C2SWAN,2015 C2,SWAN,,,,C,0.7113724569257107,3730477.271786532,COM
dK15D010,1003377,C/2015D1SOHO,2015 D1,SOHO,Y,,,C,0.02832105639380124,4011.2303212072443,JFC
dK15D020,1003373,C/2015D2PANSTARRS,2015 D2,PANSTARRS,,,,C,5.605987113120714,17090.020361709332,JFc
dK15D030,1003374,C/2015D3PANSTARRS,2015 D3,PANSTARRS,,,,C,8.148749917490274,,HYP
dK15D040,1003375,C/2015D4Borisov,2015 D4,Borisov,,,,C,0.861677862754381,255636.08927635397,COM
dK15D050,1003376,C/2015D5Kowalski,2015 D5,Kowalski,,,,C,4.5773382159765745,10106.553977931992,JFc
dK15D060,1003378,P/2015D6LemmonPANSTARRS,2015 D6,Lemmon-PANSTARRS,,,,P,4.5636995007496886,7113.919470750404,JFc
dK15E61R,1003443,C/2015ER61PANSTARRS,2015 ER61,PANSTARRS,,,,C,1.0421320318317249,2739721.44572841,COM
dK15E61b,1003535,C/2015E61BPANSTARRS,2015 E61-B,PANSTARRS,,,,C,1.044175784274627,,HYP
dK15F010,1003379,P/2015F1PANSTARRS,2015 F1,PANSTARRS,,,,P,2.541629918065165,2413.647260938269,ETc
dK15F020,1003380,C/2015F2Polonia,2015 F2,Polonia,,,,C,1.210551654727519,86776.48127626217,COM
dK15F030,1003386,C/2015F3SWAN,2015 F3,SWAN,,,,C,0.8344411999695956,1288879.485322607,COM
dK15F040,1003381,C/2015F4Jacques,2015 F4,Jacques,,,,C,1.6439255237535042,458494.3132164426,COM
dK15F050,1003382,C/2015F5SWANXingming,2015 F5,SWAN-Xingming,Y,,,C,0.3459953122113656,22226.227459333848,HTC
dK15G00X,1003395,C/2015GXPANSTARRS,2015 GX,PANSTARRS,,,,C,1.971753406143282,23790.214129616932,HTC
dK15G020,1003383,C/2015G2MASTER,2015 G2,MASTER,,,,C,0.7798586746073706,,HYP
dK15H010,1003384,C/2015H1Bressi,2015 H1,Bressi,,,,C,1.9263553030605358,67769.04918720406,HTC
dK15H020,1003387,C/2015H2PANSTARRS,2015 H2,PANSTARRS,,,,C,4.967227967265057,,HYP
dK15H16G,1003461,P/2015HG16PANSTARRS,2015 HG16,PANSTARRS,,,,P,3.128600012686618,3818.043465184301,JFc
dK15J010,1003388,C/2015J1PANSTARRS,2015 J1,PANSTARRS,,,,C,6.0195698072446815,,HYP
dK15J020,1003389,C/2015J2PANSTARRS,2015 J2,PANSTARRS,,,,C,4.320385825609876,1417322.7965458368,JFc
dK15J030,1003390,P/2015J3NEOWISE,2015 J3,NEOWISE,,,,P,1.4940988906638581,2239.897388757137,JFc
dK15K010,1003392,C/2015K1MASTER,2015 K1,MASTER,,,,C,2.557488436137715,886332.0282479173,COM
dK15K020,1003391,C/2015K2PANSTARRS,2015 K2,PANSTARRS,,,,C,1.4552676985494488,1525002.4231369959,COM
dK15K040,1003393,C/2015K4PANSTARRS,2015 K4,PANSTARRS,,,,C,2.007651667437601,,HYP
dK15K050,1003397,P/2015K5PANSTARRS,2015 K5,PANSTARRS,,,,P,2.986128527205037,6327.090623002661,JFc
dK15L02C,1003399,C/2015LC2PANSTARRS,2015 LC2,PANSTARRS,,,,C,5.892047259156429,,HYP
dK15M010,1003398,C/2015M1PANSTARRS,2015 M1,PANSTARRS,,,,C,2.091602388267429,2773685.543503386,COM
dK15M020,1003400,P/2015M2PANSTARRS,2015 M2,PANSTARRS,,,,P,5.912791705875724,7060.502318964097,CTc
dK15M030,1003401,C/2015M3PANSTARRS,2015 M3,PANSTARRS,,,,C,3.5524141831895535,560034.3780124056,COM
dK15O010,1003402,C/2015O1PANSTARRS,2015 O1,PANSTARRS,,,,C,3.7296837157711464,108970461355.0036,COM
dK15P040,1003403,P/2015P4PANSTARRS,2015 P4,PANSTARRS,,,,P,2.525161688801446,5467.268869031152,JFc
dK15PM9D,1003444,P/2015PD229CameronISON,2015 PD229,Cameron-ISON,,,,P,4.831882246606509,7022.481777939283,JFc
dK15Q010,1003404,C/2015Q1Scotti,2015 Q1,Scotti,,,,C,1.751698832176998,2319.7754938972103,JFc
dK15Q020,1003405,P/2015Q2Pimentel,2015 Q2,Pimentel,,,,P,1.819123143514692,7362.463648634377,HTC
dK15R010,1003406,C/2015R1PANSTARRS,2015 R1,PANSTARRS,,,,C,2.16544839602303,5232.153516412305,JFc
dK15R020,1003408,P/2015R2PANSTARRS,2015 R2,PANSTARRS,,,,P,2.473120052136611,3501.797023563812,JFc
dK15R030,1003407,C/2015R3PANSTARRS,2015 R3,PANSTARRS,,,,C,4.903293872883307,70952742.35475105,COM
dK15T020,1003409,C/2015T2PANSTARRS,2015 T2,PANSTARRS,,,,C,6.9352480974039015,,HYP
dK15T030,1003411,P/2015T3PANSTARRS,2015 T3,PANSTARRS,,,,P,2.205852652829462,2815.269185162812,JFc
dK15T040,1003412,C/2015T4PANSTARRS,2015 T4,PANSTARRS,,,,C,2.296375523277101,296645.33236217627,COM
dK15T050,1003417,C/2015T5SheppardTholen,2015 T5,Sheppard-Tholen,,,,C,9.338318445755403,54020.522697589346,CTc
dK15T19O,1003410,P/2015TO19LemmonPANSTARRS,2015 TO19,Lemmon-PANSTARRS,,,,P,2.9254736186965333,3561.087404505639,JFc
dK15TK0P,1003474,P/2015TP200LINEAR,2015 TP200,LINEAR,,,,P,3.3853074316160865,7201.134282858206,JFc
dK15TK9Q,1003413,C/2015TQ209LINEAR,2015 TQ209,LINEAR,,,,C,1.4131368548155332,21319065.64256464,COM
dK15V010,1003414,C/2015V1PANSTARRS,2015 V1,PANSTARRS,,,,C,4.266676665693248,,HYP
dK15V020,1003415,C/2015V2Johnson,2015 V2,Johnson,,,,C,1.636942645815616,,HYP
dK15V030,1003416,C/2015V3PANSTARRS,2015 V3,PANSTARRS,,,,C,4.2356887460618164,8611281.302101914,COM
dK15V040,1003418,C/2015V4PANSTARRS,2015 V4,PANSTARRS,,,,C,5.459628257287606,29170.242633491587,HTC
dK15V62L,1003442,C/2015VL62LemmonYeungPANSTARRS,2015 VL62,Lemmon-Yeung-PANSTARRS,,,,C,2.7202705836178,,HYP
dK15W00Z,1003462,C/2015WZPANSTARRS,2015 WZ,PANSTARRS,,,,C,1.3766377231195,980574.9253447022,COM
dK15W010,1003419,C/2015W1Gibbs,2015 W1,Gibbs,,,,C,2.231883424958963,,HYP
dK15W020,1003420,P/2015W2Catalina,2015 W2,Catalina,,,,P,2.678333305006895,7233.794858934738,JFc
dK15X010,1003421,P/2015X1PANSTARRS,2015 X1,PANSTARRS,,,,P,2.1035495317066983,2525.383554589392,JFc
dK15X01Y,1003427,C/2015XY1Lemmon,2015 XY1,Lemmon,,,,C,7.927739590126031,,HYP
dK15X020,1003422,C/2015X2Catalina,2015 X2,Catalina,,,,C,1.904557522483929,22832.29968347373,HTC
dK15X030,1003423,P/2015X3PANSTARRS,2015 X3,PANSTARRS,,,,P,2.821946614695525,4111.791210941288,JFc
dK15X040,1003424,C/2015X4Elenin,2015 X4,Elenin,,,,C,3.39468423308759,28207.1502124504,JFc
dK15X050,1003425,C/2015X5PANSTARRS,2015 X5,PANSTARRS,,,,C,6.801853538073987,,HYP
dK15X060,1003426,P/2015X6PANSTARRS,2015 X6,PANSTARRS,,,,P,2.2873380094236118,1669.863630894097,ETc
dK15X070,1003428,C/2015X7ATLAS,2015 X7,ATLAS,,,,C,3.684550317314142,,HYP
dK15X080,1003429,C/2015X8NEOWISE,2015 X8,NEOWISE,Y,,,C,1.190270354040523,31567.84718611831,HTC
dK15Y010,1003430,C/2015Y1LINEAR,2015 Y1,LINEAR,,,,C,2.514053827565141,1820906.581107887,COM
dK15Y01G,1003431,C/2015YG1NEOWISE,2015 YG1,NEOWISE,,,,C,2.073405439539466,25983.83109616056,HTC
dK16A010,1003432,C/2016A1PANSTARRS,2016 A1,PANSTARRS,,,,C,5.327807818942081,,HYP
dK16A020,1003433,P/2016A2Christensen,2016 A2,Christensen,,,,P,3.4467772267605565,3777.416315859837,JFc
dK16A030,1003434,P/2016A3PANSTARRS,2016 A3,PANSTARRS,,,,P,4.789567796243469,7828.403919407918,JFc
dK16A050,1003436,C/2016A5PANSTARRS,2016 A5,PANSTARRS,,,,C,2.946942561922083,15877374.55416636,COM
dK16A060,1003437,C/2016A6PANSTARRS,2016 A6,PANSTARRS,,,,C,2.4143691938498932,2935024.312509443,COM
dK16A070,1003439,P/2016A7PANSTARRS,2016 A7,PANSTARRS,,,,P,2.176647283707622,4111.2714948022995,JFc
dK16A080,1003440,C/2016A8LINEAR,2016 A8,LINEAR,,,,C,1.881128964209018,75830.30178998527,COM
dK16B010,1003438,C/2016B1NEOWISE,2016 B1,NEOWISE,,,,C,3.2061988597159314,3161693.8742816565,COM
dK16B14A,1003451,P/2016BA14PANSTARRS,2016 BA14,PANSTARRS,Y,,,P,1.00866495029899,1918.442973736974,JFc
dK16C010,1003450,C/2016C1PANSTARRS,2016 C1,PANSTARRS,,,,C,8.460494872186072,,HYP
dK16C020,1003454,C/2016C2NEOWISE,2016 C2,NEOWISE,,,,C,1.559751383526498,187006.3717191441,COM
dK16E010,1003455,C/2016E1PANSTARRS,2016 E1,PANSTARRS,,,,C,8.176939503145293,,HYP
dK16E020,1003457,C/2016E2Kowalski,2016 E2,Kowalski,,,,C,1.0739424793641998,597817.8623209296,COM
dK16G010,1003460,P/2016G1PANSTARRS,2016 G1,PANSTARRS,,,,P,2.0406751084987746,1516.497301345499,ETc
dK16J01a,1003464,P/2016J1APANSTARRS,2016 J1-A,PANSTARRS,,,,P,2.448014508096806,2063.559799613623,ETc
dK16J01b,1003465,P/2016J1BPANSTARRS,2016 J1-B,PANSTARRS,,,,P,2.4480633616355916,2063.484233168715,ETc
dK16J020,1003463,C/2016J2Denneau,2016 J2,Denneau,,,,C,1.51838211289927,6325291.256390069,COM
dK16J030,1003467,P/2016J3STEREO,2016 J3,STEREO,Y,,,P,0.4669363647113943,2815.983923261867,JFc
dK16K00A,1003466,C/2016KACatalina,2016 KA,Catalina,,,,C,5.40085599368354,149230395.68615142,COM
dK16K010,1003468,C/2016K1LINEAR,2016 K1,LINEAR,,,,C,2.2915221383627986,,HYP
dK16M010,1003469,C/2016M1PANSTARRS,2016 M1,PANSTARRS,,,,C,2.210574099094754,32681002.51888652,COM
dK16N040,1003470,C/2016N4MASTER,2016 N4,MASTER,,,,C,3.199108592350291,153238538.4325109,COM
dK16N060,1003476,C/2016N6PANSTARRS,2016 N6,PANSTARRS,,,,C,2.6692199294388006,29474205.17465501,COM
dK16P010,1003472,P/2016P1PANSTARRS,2016 P1,PANSTARRS,,,,P,2.280532783395618,2119.975675753697,JFc
dK16P040,1003480,C/2016P4PANSTARRS,2016 P4,PANSTARRS,,,,C,5.887577576255075,2149419.789140039,JFc
dK16Q020,1003477,C/2016Q2PANSTARRS,2016 Q2,PANSTARRS,,,,C,7.088071572186474,213231978.6431877,COM
dK16Q040,1003479,C/2016Q4Kowalski,2016 Q4,Kowalski,,,,C,7.083939626956536,25131.218187843522,CTc
dK16R020,1003481,C/2016R2PANSTARRS,2016 R2,PANSTARRS,,,,C,2.602354335941484,7299389.236100458,COM
dK16R030,1003482,C/2016R3Borisov,2016 R3,Borisov,,,,C,0.4467952746281085,364430.070560344,COM
dK16R040,1003485,P/2016R4Gibbs,2016 R4,Gibbs,,,,P,2.800526576090889,4500.850852196472,JFc
dK16S010,1003484,C/2016S1PANSTARRS,2016 S1,PANSTARRS,,,,C,2.4119068045514505,8708.735598796064,HTC
dK16T010,1003486,C/2016T1Matheny,2016 T1,Matheny,,,,C,2.300015527228767,517185.0937181264,COM
dK16T020,1003487,C/2016T2Matheny,2016 T2,Matheny,,,,C,1.9078124031263148,374855.8697379515,COM
dK16T030,1003488,C/2016T3PANSTARRS,2016 T3,PANSTARRS,,,,C,2.6494818524657484,620421.7881103072,COM
dK16U010,1003489,C/2016U1NEOWISE,2016 U1,NEOWISE,,,,C,0.3191682138871891,,HYP
dK16V18Z,1003495,C/2016VZ18PANSTARRS,2016 VZ18,PANSTARRS,,,,C,0.91026591114039,991706.518501734,COM
dK16W48M,1003518,P/2016WM48Lemmon,2016 WM48,Lemmon,,,,P,1.748069640647873,8569.476659397495,HTC
dK16X010,1003490,C/2016X1Lemmon,2016 X1,Lemmon,,,,C,7.5639506177307725,65216823.0411469,CTc
dK17A010,1003491,C/2017A1PANSTARRS,2017 A1,PANSTARRS,,,,C,2.290367246744148,263281.197031732,COM
dK17A030,1003493,C/2017A3Elenin,2017 A3,Elenin,,,,C,3.854545780339492,104260.05767527901,COM
dK17A05B,1003553,C/2017AB5PANSTARRS,2017 AB5,PANSTARRS,,,,C,9.21619461923066,,HYP
dK17B030,1003496,C/2017B3LINEAR,2017 B3,LINEAR,,,,C,3.923612653093043,,HYP
dK17B040,1003497,P/2017B4PANSTARRS,2017 B4,PANSTARRS,,,,P,2.836426485271975,3391.3150487562907,JFc
dK17C010,1003498,C/2017C1NEOWISE,2017 C1,NEOWISE,,,,C,1.50172868371759,34607.45503723879,HTC
dK17C020,1003499,C/2017C2PANSTARRS,2017 C2,PANSTARRS,,,,C,2.430990036141187,356602.9067322309,COM
dK17D010,1003500,P/2017D1Fuls,2017 D1,Fuls,,,,P,2.687798278233013,3844.078165837049,JFc
dK17D020,1003501,C/2017D2Barros,2017 D2,Barros,,,,C,2.485874396608836,18740456.25759878,COM
dK17D030,1003502,C/2017D3ATLAS,2017 D3,ATLAS,,,,C,4.971277396387519,,HYP
dK17D040,1003503,P/2017D4PANSTARRS,2017 D4,PANSTARRS,,,,P,2.754501076019332,7388.7170010655245,JFc
dK17D050,1003509,C/2017D5PANSTARRS,2017 D5,PANSTARRS,,,,C,2.1671855107567732,434610.68104692345,COM
dK17E010,1003504,C/2017E1Borisov,2017 E1,Borisov,,,,C,0.9006629620946704,,HYP
dK17E020,1003505,C/2017E2Tsuchinshan,2017 E2,Tsuchinshan,,,,C,2.352950427041284,36557.15294916281,HTC
dK17E030,1003507,C/2017E3PANSTARRS,2017 E3,PANSTARRS,,,,C,5.917039471828759,,HYP
dK17E040,1003508,C/2017E4Lovejoy,2017 E4,Lovejoy,,,,C,0.493573253754581,3813199.073173754,COM
